srcip_private,srcip_public,srcip_default,dstip_private,dstip_public,dstip_default,sport_zero,sport_multiplex,sport_echo,sport_discard,sport_daytime,sport_quote,sport_chargen,sport_ftp_data,sport_ftp_control,sport_ssh,sport_telnet,sport_smtp,sport_dns,sport_bootp,sport_gopher,sport_finger,sport_http,sport_kerberos,sport_pop3,sport_nntp,sport_ntp,sport_netbios,sport_imap4,sport_snmp,sport_ldap,sport_https,sport_mds,sport_kpasswd,sport_smtp_ssl,sport_syslog,sport_smtp2,sport_ldaps,sport_cups,sport_imap4_ssl,sport_socks,sport_openvpn,sport_mssql,sport_citrix,sport_oracle,sport_rapservice,sport_msnmessenger,sport_mgc,sport_mysql,sport_metasploit,sport_emule,sport_xmpp,sport_irc,sport_bittorrent,sport_http2,sport_reserved,sport_register,sport_private,dport_zero,dport_multiplex,dport_echo,dport_discard,dport_daytime,dport_quote,dport_chargen,dport_ftp_data,dport_ftp_control,dport_ssh,dport_telnet,dport_smtp,dport_dns,dport_bootp,dport_gopher,dport_finger,dport_http,dport_kerberos,dport_pop3,dport_nntp,dport_ntp,dport_netbios,dport_imap4,dport_snmp,dport_ldap,dport_https,dport_mds,dport_kpasswd,dport_smtp_ssl,dport_syslog,dport_smtp2,dport_ldaps,dport_cups,dport_imap4_ssl,dport_socks,dport_openvpn,dport_mssql,dport_citrix,dport_oracle,dport_rapservice,dport_msnmessenger,dport_mgc,dport_mysql,dport_metasploit,dport_emule,dport_xmpp,dport_irc,dport_bittorrent,dport_http2,dport_reserved,dport_register,dport_private,protocol_tcp,protocol_udp,protocol_icmp,protocol_igmp,protocol_other,tcpflags_URG,tcpflags_ACK,tcpflags_PSH,tcpflags_RST,tcpflags_SYN,tcpflags_FIN,srctos_zero,srctos_192,srctos_other,npackets_verylow,npackets_low,npackets_medium,npackets_high,npackets_veryhigh,nbytes_verylow,nbytes_low,nbytes_medium,nbytes_high,nbytes_veryhigh,label_background,label_analysis,label_backdoor,label_dos,label_exploit,label_fuzzer,label_generic,label_reconnaissance,label_shellcode,label_worm,label_attack
14.0,4542.0,0.0,10.0,4542.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3724.0,812.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,46.0,0.0,134.0,1810.0,2.0,0.0,0.0,356.0,2.0,2.0,0.0,0.0,2.0,76.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,4.0,2772.0,1472.0,312.0,0.0,0.0,0.0,0.0,4556.0,0.0,0.0,0.0,0.0,0.0,2174.0,0.0,0.0,0.0,1562.0,1320.0,914.0,728.0,32.0,834.0,1590.0,962.0,1000.0,170.0,3802.0,60.0,0.0,8.0,66.0,34.0,546.0,32.0,8.0,0.0,754.0
16.0,3900.0,0.0,12.0,3894.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3160.0,736.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,30.0,0.0,128.0,1468.0,0.0,0.0,0.0,348.0,0.0,10.0,0.0,0.0,6.0,56.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,2380.0,1274.0,260.0,0.0,0.0,0.0,0.0,3916.0,0.0,0.0,0.0,0.0,0.0,2130.0,0.0,0.0,0.0,1026.0,1190.0,1000.0,678.0,22.0,508.0,1372.0,856.0,1082.0,98.0,3278.0,14.0,0.0,4.0,90.0,56.0,450.0,22.0,2.0,0.0,638.0
134.0,4242.0,0.0,130.0,4242.0,4.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,262.0,3358.0,756.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,28.0,0.0,124.0,1676.0,0.0,0.0,0.0,270.0,0.0,2.0,0.0,0.0,124.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,2786.0,1316.0,274.0,0.0,0.0,0.0,0.0,4376.0,0.0,0.0,0.0,0.0,0.0,2078.0,0.0,0.0,0.0,1470.0,1252.0,964.0,664.0,26.0,586.0,1742.0,928.0,1030.0,90.0,3538.0,4.0,6.0,40.0,106.0,78.0,558.0,44.0,2.0,0.0,838.0
20.0,3680.0,0.0,16.0,3680.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2968.0,718.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,4.0,0.0,112.0,1290.0,0.0,0.0,0.0,400.0,0.0,4.0,2.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,2.0,2202.0,1244.0,254.0,0.0,0.0,0.0,0.0,3700.0,0.0,0.0,0.0,0.0,0.0,2062.0,0.0,0.0,0.0,864.0,1100.0,996.0,714.0,26.0,378.0,1310.0,744.0,1070.0,198.0,3166.0,0.0,0.0,6.0,54.0,50.0,380.0,40.0,4.0,0.0,534.0
16.0,3944.0,0.0,12.0,3944.0,4.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,3170.0,724.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,28.0,0.0,136.0,1518.0,12.0,0.0,0.0,452.0,0.0,10.0,0.0,0.0,2.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,120.0,0.0,2526.0,1174.0,258.0,0.0,0.0,0.0,0.0,3960.0,0.0,0.0,0.0,0.0,0.0,2082.0,0.0,0.0,0.0,1050.0,1184.0,1016.0,654.0,56.0,416.0,1384.0,930.0,1060.0,170.0,3252.0,2.0,4.0,26.0,102.0,116.0,418.0,36.0,4.0,0.0,708.0
14.0,4048.0,0.0,10.0,4048.0,4.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,3224.0,742.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,28.0,2.0,128.0,1414.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,2.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,4.0,2420.0,1380.0,262.0,0.0,0.0,0.0,0.0,4062.0,0.0,0.0,0.0,0.0,0.0,2220.0,0.0,0.0,0.0,990.0,1322.0,988.0,748.0,14.0,412.0,1372.0,1076.0,1072.0,130.0,3354.0,4.0,4.0,38.0,118.0,90.0,418.0,32.0,2.0,2.0,708.0
14.0,4178.0,0.0,10.0,4178.0,4.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,3384.0,750.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,18.0,0.0,114.0,1736.0,0.0,0.0,0.0,452.0,0.0,4.0,0.0,0.0,6.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,0.0,2752.0,1204.0,236.0,0.0,0.0,0.0,0.0,4192.0,0.0,0.0,0.0,0.0,0.0,2078.0,0.0,0.0,0.0,1308.0,1150.0,1014.0,678.0,42.0,554.0,1470.0,928.0,1086.0,154.0,3398.0,14.0,6.0,20.0,74.0,78.0,558.0,38.0,6.0,0.0,794.0
16.0,5040.0,0.0,12.0,5040.0,4.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,58.0,3944.0,1054.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,10.0,0.0,126.0,1608.0,0.0,0.0,0.0,628.0,0.0,2.0,0.0,0.0,4.0,66.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1328.0,2.0,2696.0,2180.0,178.0,0.0,0.0,0.0,0.0,5056.0,0.0,0.0,0.0,0.0,0.0,3154.0,0.0,0.0,0.0,1040.0,1296.0,2074.0,606.0,40.0,416.0,1394.0,1942.0,1232.0,72.0,4452.0,10.0,2.0,28.0,82.0,22.0,418.0,38.0,4.0,0.0,604.0
14.0,6758.0,0.0,10.0,6758.0,4.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,5680.0,1034.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,14.0,0.0,108.0,3230.0,0.0,0.0,0.0,458.0,0.0,8.0,0.0,0.0,4.0,56.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.0,0.0,4132.0,2392.0,248.0,0.0,0.0,0.0,0.0,6772.0,0.0,0.0,0.0,0.0,0.0,3264.0,0.0,0.0,0.0,2720.0,1226.0,2258.0,546.0,22.0,1198.0,2274.0,2030.0,1206.0,64.0,5390.0,2.0,2.0,24.0,92.0,26.0,1200.0,34.0,2.0,0.0,1382.0
14.0,6886.0,0.0,10.0,6886.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,5856.0,1022.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,30.0,0.0,90.0,3476.0,0.0,0.0,0.0,482.0,0.0,2.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1328.0,0.0,4398.0,2262.0,240.0,0.0,0.0,0.0,0.0,6900.0,0.0,0.0,0.0,0.0,0.0,3216.0,0.0,0.0,0.0,2878.0,1308.0,2140.0,522.0,52.0,1264.0,2500.0,1860.0,1166.0,110.0,5496.0,0.0,0.0,16.0,94.0,6.0,1264.0,22.0,2.0,0.0,1404.0
16.0,6342.0,0.0,12.0,6342.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,5274.0,1070.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,22.0,0.0,122.0,2564.0,0.0,0.0,0.0,458.0,0.0,6.0,0.0,0.0,4.0,56.0,0.0,0.0,0.0,94.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1672.0,2.0,3596.0,2516.0,244.0,0.0,0.0,0.0,0.0,6358.0,0.0,0.0,0.0,0.0,0.0,3490.0,0.0,0.0,0.0,2076.0,1272.0,2400.0,584.0,26.0,892.0,1972.0,2158.0,1248.0,88.0,5170.0,0.0,4.0,6.0,62.0,186.0,892.0,34.0,2.0,2.0,1188.0
12.0,7272.0,0.0,8.0,7272.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,6230.0,1038.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,16.0,0.0,110.0,3894.0,0.0,0.0,0.0,510.0,0.0,6.0,0.0,0.0,4.0,60.0,0.0,0.0,0.0,22.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1450.0,2.0,4812.0,2230.0,242.0,0.0,0.0,0.0,0.0,7284.0,0.0,0.0,0.0,0.0,0.0,3156.0,0.0,0.0,0.0,3324.0,1166.0,2192.0,544.0,58.0,1436.0,2692.0,1810.0,1246.0,100.0,5718.0,0.0,4.0,16.0,60.0,22.0,1434.0,20.0,10.0,0.0,1566.0
14.0,7994.0,0.0,10.0,7994.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,14.0,6924.0,1070.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,36.0,0.0,108.0,4584.0,0.0,0.0,0.0,468.0,0.0,4.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1388.0,0.0,5476.0,2200.0,332.0,0.0,0.0,0.0,0.0,8008.0,0.0,0.0,0.0,0.0,0.0,3206.0,0.0,0.0,0.0,3968.0,1304.0,2156.0,550.0,30.0,1774.0,3044.0,1934.0,1156.0,100.0,6108.0,0.0,0.0,10.0,76.0,12.0,1770.0,26.0,6.0,0.0,1900.0
18.0,5742.0,0.0,14.0,5742.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,4694.0,1048.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,30.0,0.0,94.0,2292.0,2.0,0.0,0.0,512.0,0.0,2.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1388.0,0.0,3280.0,2220.0,258.0,0.0,0.0,0.0,0.0,5760.0,0.0,0.0,0.0,16.0,0.0,3254.0,0.0,0.0,0.0,1696.0,1252.0,2252.0,522.0,38.0,756.0,1750.0,1944.0,1230.0,80.0,4754.0,0.0,2.0,32.0,54.0,134.0,754.0,28.0,2.0,0.0,1006.0
134.0,5278.0,0.0,130.0,5278.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,136.0,4214.0,1062.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,28.0,2.0,86.0,1890.0,0.0,0.0,0.0,474.0,0.0,0.0,0.0,0.0,122.0,48.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1340.0,2.0,2920.0,2180.0,312.0,0.0,0.0,0.0,0.0,5412.0,0.0,0.0,0.0,2.0,0.0,3226.0,0.0,0.0,0.0,1420.0,1220.0,2212.0,536.0,24.0,616.0,1584.0,1912.0,1224.0,76.0,4600.0,0.0,0.0,4.0,90.0,72.0,618.0,28.0,0.0,0.0,812.0
12.0,7602.0,0.0,8.0,7602.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,6602.0,998.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,22.0,0.0,88.0,4158.0,0.0,0.0,0.0,532.0,0.0,4.0,0.0,0.0,2.0,46.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1536.0,0.0,5014.0,2332.0,268.0,0.0,0.0,0.0,0.0,7614.0,0.0,0.0,0.0,0.0,0.0,3260.0,0.0,0.0,0.0,3518.0,1224.0,2302.0,538.0,32.0,1570.0,2796.0,1908.0,1236.0,104.0,5928.0,0.0,0.0,12.0,62.0,2.0,1576.0,30.0,4.0,0.0,1686.0
18.0,6860.0,0.0,14.0,6860.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,6046.0,816.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,42.0,4.0,96.0,4102.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,2.0,40.0,0.0,2.0,0.0,2.0,0.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.0,0.0,5052.0,1424.0,400.0,0.0,0.0,0.0,0.0,6878.0,0.0,0.0,0.0,0.0,0.0,2348.0,0.0,0.0,0.0,3778.0,1076.0,1404.0,572.0,48.0,1576.0,2880.0,1196.0,1110.0,116.0,5078.0,0.0,0.0,8.0,72.0,102.0,1582.0,34.0,2.0,0.0,1800.0
14.0,6070.0,0.0,10.0,6070.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,5386.0,684.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,38.0,0.0,116.0,3762.0,0.0,0.0,0.0,324.0,2.0,4.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,4576.0,1138.0,370.0,0.0,0.0,0.0,0.0,6084.0,0.0,0.0,0.0,0.0,0.0,2062.0,0.0,0.0,0.0,3254.0,1060.0,964.0,752.0,54.0,1474.0,2558.0,774.0,1168.0,110.0,4470.0,0.0,0.0,10.0,60.0,30.0,1470.0,36.0,8.0,0.0,1614.0
12.0,5276.0,0.0,8.0,5276.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4568.0,708.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,42.0,2.0,130.0,2968.0,0.0,0.0,0.0,330.0,0.0,6.0,0.0,0.0,4.0,60.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,2.0,3824.0,1104.0,360.0,0.0,0.0,0.0,0.0,5288.0,0.0,0.0,0.0,0.0,0.0,2080.0,0.0,0.0,0.0,2462.0,1012.0,1042.0,730.0,42.0,1098.0,2120.0,744.0,1228.0,98.0,4000.0,0.0,0.0,6.0,68.0,78.0,1100.0,26.0,10.0,0.0,1288.0
14.0,4422.0,0.0,10.0,4422.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3866.0,558.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,16.0,0.0,94.0,2674.0,0.0,0.0,0.0,240.0,0.0,4.0,0.0,0.0,2.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,2.0,3294.0,824.0,316.0,0.0,0.0,0.0,0.0,4436.0,0.0,0.0,0.0,0.0,0.0,1514.0,0.0,0.0,0.0,2296.0,840.0,722.0,526.0,52.0,1024.0,1904.0,546.0,874.0,88.0,3314.0,0.0,0.0,2.0,64.0,0.0,1032.0,24.0,0.0,0.0,1122.0
10.0,1028.0,0.0,6.0,1028.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,14.0,774.0,250.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,4.0,0.0,46.0,168.0,0.0,0.0,0.0,84.0,0.0,4.0,2.0,0.0,0.0,34.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2.0,434.0,428.0,176.0,0.0,0.0,0.0,0.0,1038.0,0.0,0.0,0.0,0.0,0.0,774.0,0.0,0.0,0.0,8.0,368.0,340.0,268.0,54.0,6.0,266.0,256.0,394.0,116.0,994.0,0.0,0.0,8.0,22.0,0.0,6.0,6.0,2.0,0.0,44.0
