"srcip_private","srcip_public","srcip_default","dstip_private","dstip_public","dstip_default","sport_zero","sport_multiplex","sport_echo","sport_discard","sport_daytime","sport_quote","sport_chargen","sport_ftp_data","sport_ftp_control","sport_ssh","sport_telnet","sport_smtp","sport_dns","sport_bootp","sport_gopher","sport_finger","sport_http","sport_kerberos","sport_pop3","sport_nntp","sport_ntp","sport_netbios","sport_imap4","sport_snmp","sport_ldap","sport_https","sport_mds","sport_kpasswd","sport_smtp_ssl","sport_syslog","sport_smtp2","sport_ldaps","sport_cups","sport_imap4_ssl","sport_socks","sport_openvpn","sport_mssql","sport_citrix","sport_oracle","sport_rapservice","sport_msnmessenger","sport_mgc","sport_mysql","sport_metasploit","sport_emule","sport_xmpp","sport_irc","sport_bittorrent","sport_http2","sport_reserved","sport_register","sport_private","dport_zero","dport_multiplex","dport_echo","dport_discard","dport_daytime","dport_quote","dport_chargen","dport_ftp_data","dport_ftp_control","dport_ssh","dport_telnet","dport_smtp","dport_dns","dport_bootp","dport_gopher","dport_finger","dport_http","dport_kerberos","dport_pop3","dport_nntp","dport_ntp","dport_netbios","dport_imap4","dport_snmp","dport_ldap","dport_https","dport_mds","dport_kpasswd","dport_smtp_ssl","dport_syslog","dport_smtp2","dport_ldaps","dport_cups","dport_imap4_ssl","dport_socks","dport_openvpn","dport_mssql","dport_citrix","dport_oracle","dport_rapservice","dport_msnmessenger","dport_mgc","dport_mysql","dport_metasploit","dport_emule","dport_xmpp","dport_irc","dport_bittorrent","dport_http2","dport_reserved","dport_register","dport_private","protocol_tcp","protocol_udp","protocol_icmp","protocol_igmp","protocol_other","tcpflags_URG","tcpflags_ACK","tcpflags_PSH","tcpflags_RST","tcpflags_SYN","tcpflags_FIN","srctos_zero","srctos_192","srctos_other","npackets_verylow","npackets_low","npackets_medium","npackets_high","npackets_veryhigh","nbytes_verylow","nbytes_low","nbytes_medium","nbytes_high","nbytes_veryhigh","outcome"
136,4382,0,130,4384,4,14,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,3572,806,16,0,0,0,0,0,0,0,102,40,0,142,1902,0,0,0,326,0,8,0,0,122,88,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,84,2,3094,1050,374,0,0,0,0,4518,0,0,0,0,0,2110,0,0,0,1484,1408,872,646,108,886,1630,794,1068,140,"generic"
12,5846,0,8,5846,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,14,4982,862,12,0,0,0,0,0,0,0,66,42,0,134,3414,0,0,0,308,0,6,0,0,2,90,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,4500,1042,316,0,0,0,0,5858,0,0,0,0,0,1946,0,0,0,3014,1184,878,694,88,1888,2020,670,1170,110,"generic"
16,5396,0,12,5396,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4594,804,14,0,0,0,0,0,0,0,60,40,0,140,3010,2,0,0,392,0,4,0,0,0,88,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,4050,1064,296,0,0,0,0,5412,0,0,0,0,0,2046,0,0,0,2438,1214,1030,686,44,1504,1784,822,1170,132,"generic"
14,6894,0,10,6894,4,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,106,5918,884,104,0,0,0,0,0,0,0,52,34,0,114,4324,0,0,0,336,0,0,0,0,2,94,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,5390,1194,324,0,0,0,0,6908,0,0,0,2,0,2078,0,0,0,3826,1210,1164,694,14,2384,2232,858,1324,110,"generic"
14,7880,0,10,7880,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,14,6700,1180,14,0,0,0,0,0,0,0,50,44,0,120,5158,0,0,0,298,0,2,0,0,0,56,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,110,2,6378,1132,384,0,0,0,0,7894,0,0,0,0,0,1982,0,0,0,4734,1364,1138,630,28,2908,2548,1076,1256,106,"generic"
18,5998,0,14,5998,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5070,930,16,0,0,0,0,0,0,0,60,68,0,120,3498,0,0,0,412,0,0,0,0,4,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,4582,1130,302,0,0,0,0,6016,0,0,0,0,0,2052,0,0,0,3026,1166,1136,642,46,1860,1902,840,1270,144,"generic"
12,5774,0,8,5774,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,4874,900,12,0,0,0,0,0,0,0,62,82,0,134,3276,0,0,0,338,0,2,0,0,0,68,2,0,0,6,0,0,36,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,168,2,4268,1214,304,0,0,0,0,5786,0,0,0,0,0,2114,0,0,0,2932,964,1172,688,30,1766,1840,728,1322,130,"generic"
16,6738,0,12,6738,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5948,790,16,0,0,0,0,0,0,0,78,80,4,146,4372,0,0,0,304,0,0,0,0,0,88,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,2,5276,1174,304,0,0,0,0,6754,0,0,0,0,0,2162,0,0,0,3826,1076,1128,714,10,2384,2224,766,1244,136,"generic"
16,6616,0,12,6616,4,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,5848,720,62,0,0,0,0,0,0,0,106,96,0,114,4236,0,0,0,280,0,2,0,0,0,64,2,0,0,60,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,5182,1134,314,0,0,0,0,6632,0,0,0,0,0,2066,0,0,0,3748,1130,996,726,32,2298,2242,796,1144,152,"generic"
14,7284,0,10,7284,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6612,670,14,0,0,0,0,0,0,0,62,70,0,118,5064,2,0,0,332,2,2,0,2,2,82,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,120,0,5874,1126,298,0,0,0,0,7298,0,0,0,0,0,1984,0,0,0,4564,1008,988,696,42,2830,2488,594,1212,174,"generic"
14,7092,0,10,7092,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,14,6394,698,14,0,0,0,0,0,0,0,56,62,0,144,4694,0,0,0,326,0,4,0,0,4,58,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,2,5692,1074,340,0,0,0,0,7106,0,0,0,4,0,1950,0,0,0,4394,952,1054,676,30,2630,2528,522,1294,132,"generic"
16,7784,0,12,7784,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,14,7084,702,14,0,0,0,0,0,0,0,80,48,2,144,5482,0,0,0,346,0,4,0,0,2,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,120,2,6338,1154,306,0,0,0,0,7800,0,0,0,0,0,2032,0,0,0,4926,1120,1038,690,26,3052,2720,614,1260,154,"generic"
134,6874,0,130,6874,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,6140,734,14,0,0,0,0,0,0,0,66,44,2,136,4620,0,0,0,306,0,2,0,0,120,88,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,5556,1142,310,0,0,0,0,7008,0,0,0,0,0,1972,0,0,0,4234,1056,996,698,24,2562,2482,580,1234,150,"generic"
12,6460,0,8,6460,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5746,710,12,0,0,0,0,0,0,0,94,54,0,130,4156,0,0,0,342,0,2,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,144,2,5012,1186,274,0,0,0,0,6472,0,0,0,0,0,2060,0,0,0,3596,1150,1030,642,54,2206,2222,668,1196,180,"generic"
18,5796,0,14,5796,4,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,4956,806,54,0,0,0,0,0,0,0,62,46,0,140,3298,0,0,0,334,0,0,0,0,2,88,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,182,0,4186,1348,278,0,0,0,0,5814,0,0,0,0,0,2192,0,0,0,2806,1190,1160,602,56,1686,1952,592,1380,204,"generic"
14,5880,0,10,5880,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5186,694,14,0,0,0,0,0,0,0,64,102,0,112,3542,0,0,0,350,0,0,0,0,2,82,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,2,4492,1138,264,0,0,0,0,5894,0,0,0,0,0,2088,0,0,0,2992,1104,1258,490,50,1856,1974,592,1290,182,"generic"
14,5340,0,10,5340,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,18,4608,728,14,0,0,0,0,0,0,0,80,130,0,158,2900,0,0,0,264,0,6,0,0,0,76,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,122,2,3886,1114,354,0,0,0,0,5354,0,0,0,0,0,2176,0,0,0,2406,1084,1266,572,26,1510,1682,722,1304,136,"generic"
24,5284,0,18,5286,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,12,4530,766,14,0,0,0,0,0,0,0,84,130,2,130,2828,0,0,0,320,0,4,0,0,2,74,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,148,0,3850,1120,336,0,0,0,0,5308,0,0,0,0,0,2190,0,0,0,2294,1128,1330,522,34,1418,1706,772,1250,162,"generic"
14,5606,0,10,5606,4,14,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,4652,942,14,0,0,0,0,0,0,0,102,146,0,130,3072,0,0,0,460,0,8,0,0,0,70,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,10,4180,1112,328,0,0,0,0,5620,0,0,0,0,0,2256,0,0,0,2550,1258,1274,500,38,1590,1784,906,1216,124,"generic"
12,5078,0,8,5078,4,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,4178,856,56,0,0,0,0,0,0,0,64,108,0,130,2598,0,0,0,516,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,110,6,3698,1054,338,0,0,0,0,5090,0,0,0,0,0,2170,0,0,0,2066,1246,1210,522,46,1238,1654,732,1326,140,"generic"
18,4914,0,14,4914,4,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3972,860,100,0,0,0,0,0,0,0,80,150,0,100,2372,0,0,0,508,0,2,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,3554,1046,330,0,0,0,0,4932,0,0,0,0,0,2202,0,0,0,1882,1286,1316,400,48,1152,1548,838,1292,102,"generic"
22,4058,0,14,4058,8,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,66,3152,862,66,0,0,0,0,0,0,0,72,128,0,118,1502,0,0,0,432,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,2,2536,1198,346,0,0,0,0,4080,0,0,0,0,0,2124,0,0,0,1172,1138,1318,406,46,774,1116,918,1136,136,"generic"
12,3822,0,8,3822,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3032,788,12,0,0,0,0,0,0,0,66,60,0,132,1154,0,0,0,374,0,2,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,132,0,2102,1368,364,0,0,0,0,3834,0,0,0,0,0,2198,0,0,0,880,1182,1340,378,54,606,1028,868,1208,124,"generic"
18,3874,0,14,3874,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,3042,834,16,0,0,0,0,0,0,0,66,40,0,110,1176,2,0,0,424,0,0,0,0,2,72,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,4,2164,1410,316,0,0,0,0,3892,0,0,0,0,0,2218,0,0,0,956,1184,1352,346,54,694,998,898,1200,102,"generic"
132,3544,0,128,3538,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,2728,810,18,0,0,0,0,0,0,0,84,28,0,106,922,0,0,0,376,2,12,0,0,126,70,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2,1982,1370,324,0,0,0,0,3676,0,0,0,0,0,2208,0,0,0,702,1214,1332,372,56,408,1126,828,1208,106,"generic"
14,3940,0,10,3940,4,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,56,3078,820,54,0,0,0,0,0,0,0,74,40,0,122,1438,0,0,0,340,0,0,0,0,2,78,0,0,0,2,0,0,8,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,36,0,2368,1256,330,0,0,0,0,3954,0,0,0,0,0,2136,0,0,0,1040,1234,1318,310,52,638,1252,802,1192,70,"generic"
16,3684,0,12,3684,4,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,86,2888,726,86,0,0,0,0,0,0,0,74,28,0,112,1198,0,0,0,286,0,6,2,0,0,68,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2,2100,1282,316,0,0,0,0,3700,0,0,0,0,0,2096,0,0,0,862,1106,1352,300,80,482,1130,726,1262,100,"generic"
12,4344,0,8,4344,4,88,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,3428,822,88,0,0,0,0,0,0,0,76,58,0,118,1790,18,0,0,420,0,8,0,0,2,72,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,36,0,2900,1142,314,0,0,0,0,4356,0,0,0,0,0,2100,0,0,0,1398,1208,1306,388,56,800,1370,816,1282,88,"generic"
14,4448,0,10,4448,4,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,92,3584,786,92,0,0,0,0,0,0,0,64,70,2,116,2014,0,0,0,456,0,2,0,0,0,84,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4,3080,1048,334,0,0,0,0,4462,0,0,0,0,0,2082,0,0,0,1564,1176,1330,350,42,938,1382,748,1328,66,"generic"
12,4792,0,8,4792,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12,3986,806,10,0,0,0,0,0,0,0,62,62,0,110,2326,0,0,0,462,0,2,0,0,4,66,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,48,0,3384,1078,340,0,0,0,0,4804,0,0,0,0,0,2088,0,0,0,1996,1112,1322,300,74,1152,1454,848,1262,88,"generic"
14,4976,0,10,4976,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4208,766,14,0,0,0,0,0,0,0,56,94,0,134,2606,0,0,0,398,0,4,0,0,2,60,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2,3540,1032,418,0,0,0,0,4990,0,0,0,0,0,2070,0,0,0,2194,1068,1326,352,50,1328,1588,712,1276,86,"generic"
14,5492,0,10,5492,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4766,726,14,0,0,0,0,0,0,0,46,90,0,88,3268,0,0,0,312,0,6,0,0,0,74,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,4042,1138,326,0,0,0,0,5506,0,0,0,0,0,1970,0,0,0,2844,872,1316,414,60,1768,1770,536,1292,140,"generic"
16,5200,0,12,5200,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,14,4576,626,14,0,0,0,0,0,0,0,68,72,0,106,2974,0,0,0,236,0,4,0,0,0,60,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,3720,1146,348,0,0,0,0,5216,0,0,0,0,0,2030,0,0,0,2604,856,1388,324,44,1594,1668,650,1212,92,"generic"
12,3946,0,8,3946,4,12,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3306,636,12,0,0,0,0,0,0,0,46,44,0,100,1722,0,0,0,298,0,4,0,0,4,44,0,0,0,56,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,2,2524,1142,292,0,0,0,0,3958,0,0,0,0,0,1952,0,0,0,1360,892,1374,292,40,800,1234,628,1210,86,"generic"
14,4196,0,10,4196,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3538,654,14,0,0,0,0,0,0,0,56,34,0,106,1886,0,0,0,262,0,8,0,0,4,60,0,0,0,60,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,2,2710,1204,296,0,0,0,0,4210,0,0,0,0,0,1994,0,0,0,1590,876,1410,302,32,928,1276,708,1202,96,"generic"
18,5976,0,14,5976,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5210,768,16,0,0,0,0,0,0,0,60,24,0,144,3612,0,0,0,296,0,4,0,0,0,60,0,0,0,10,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,300,0,4360,1408,224,0,0,0,0,5994,0,0,0,0,0,2146,0,0,0,3164,922,1558,338,12,1946,1902,928,1148,70,"generic"
132,5350,0,128,5350,4,12,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,150,4502,830,12,0,0,0,0,0,0,0,62,34,0,88,2468,18,0,0,424,0,2,0,0,120,52,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,3540,1696,246,0,0,0,0,5482,0,0,0,0,0,2650,0,0,0,2048,1186,1558,590,100,1214,1632,1368,1042,226,"generic"
12,5154,0,8,5154,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,18,4300,848,12,0,0,0,0,0,0,0,58,38,2,134,2326,0,0,0,398,0,0,0,0,4,68,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740,2,3248,1658,260,0,0,0,0,5166,0,0,0,2,0,2630,0,0,0,1746,1142,1592,616,70,1062,1486,1260,1162,196,"generic"
18,6496,0,14,6496,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,16,5632,866,16,0,0,0,0,0,0,0,70,72,2,126,3750,0,0,0,392,0,4,0,0,0,70,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710,0,4646,1620,246,0,0,0,0,6514,0,0,0,0,0,2502,0,0,0,3178,1156,1506,642,32,1946,2080,1238,1092,158,"generic"
14,3416,0,10,3416,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,14,2406,1010,14,0,0,0,0,0,0,0,72,68,2,112,502,0,0,0,342,0,0,0,0,2,48,0,2,0,2,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614,0,1498,1646,286,0,0,0,0,3430,0,0,0,0,0,2492,0,0,0,194,1108,1464,616,48,10,858,1290,1126,146,"fuzzer"
14,3362,0,10,3362,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,14,2496,866,14,0,0,0,0,0,0,0,64,58,0,104,634,0,0,0,424,2,4,0,0,0,76,0,0,0,64,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,646,0,1572,1566,238,0,0,0,0,3376,0,0,0,0,0,2510,0,0,0,28,1190,1472,618,68,12,866,1196,1122,180,"fuzzer"
16,2826,0,12,2826,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,14,2104,724,14,0,0,0,0,0,0,0,58,70,2,132,474,0,0,0,284,0,6,0,0,4,64,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,2,1304,1268,268,0,0,0,0,2842,0,0,0,0,0,2088,0,0,0,32,958,1188,646,18,10,754,746,1214,118,"exploit"
14,2940,0,10,2940,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2170,764,14,0,0,0,0,0,0,0,62,82,0,126,580,0,0,0,370,0,12,0,0,4,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,2,1464,1202,288,0,0,0,0,2954,0,0,0,0,0,2102,0,0,0,22,1064,1050,774,44,6,850,552,1362,184,"exploit"
14,2936,0,10,2936,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2172,764,14,0,0,0,0,0,0,0,52,132,0,90,518,0,0,0,346,0,6,0,0,0,72,0,0,0,104,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,218,8,1496,1170,284,0,0,0,0,2950,0,0,0,0,0,2156,0,0,0,26,1046,1098,716,64,8,788,722,1222,210,"fuzzer"
14,2982,0,10,2982,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2250,734,12,0,0,0,0,0,0,0,72,162,0,108,562,0,0,0,300,2,2,0,0,0,90,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,1626,1106,262,0,0,0,0,2996,0,0,0,0,0,2188,0,0,0,10,1236,1042,662,46,6,948,734,1128,180,"fuzzer"
